parameter,value,energy_ev,grazing_angle_deg,status,efficiency,error_message
z_resolution_nm,0.01,5000.0,0.484960000000001,ok,0.5151398714853256,
z_resolution_nm,0.05,5000.0,0.484960000000001,ok,0.516398371819354,
z_resolution_nm,0.1,5000.0,0.484960000000001,ok,0.5163294251964742,
z_resolution_nm,0.5,5000.0,0.484960000000001,ok,0.5129559923983625,
z_resolution_nm,1.0,5000.0,0.484960000000001,ok,0.5017306000121932,
z_resolution_nm,5.0,5000.0,0.484960000000001,ok,0.0027130113296907946,
z_resolution_nm,10.0,5000.0,0.484960000000001,ok,0.0004434140303752847,
