parameter,value,energy_ev,grazing_angle_deg,status,efficiency,error_message
fourier_orders,5,6000.0,0.331100000000006,ok,0.013152549875606021,
fourier_orders,10,6000.0,0.331100000000006,ok,0.013146049874211118,
fourier_orders,15,6000.0,0.331100000000006,ok,0.013146796892544358,
fourier_orders,20,6000.0,0.331100000000006,ok,0.01314691851793163,
fourier_orders,25,6000.0,0.331100000000006,ok,0.01314711227315844,
