parameter,value,energy_ev,grazing_angle_deg,status,efficiency,error_message
x_resolution_nm,0.01,5000.0,0.484960000000001,ok,0.5163093875134734,
x_resolution_nm,0.05,5000.0,0.484960000000001,ok,0.5163139170739642,
x_resolution_nm,0.1,5000.0,0.484960000000001,ok,0.5163294251964742,
x_resolution_nm,0.5,5000.0,0.484960000000001,ok,0.5163638047101279,
x_resolution_nm,1.0,5000.0,0.484960000000001,ok,0.5163085261252788,
x_resolution_nm,5.0,5000.0,0.484960000000001,ok,0.5160703946094763,
x_resolution_nm,10.0,5000.0,0.484960000000001,ok,0.5157631141822728,
