PhotonEnergy_eV,GrazingAlpha_deg,DiffractionEfficiency,ExitAngle_beta_deg
1180.0000,86.000000,0.001961,4.331486
1190.0000,86.000000,0.002378,4.328806
1200.0000,86.000000,0.002798,4.326169
1210.0000,86.000000,0.003205,4.323574
1220.0000,86.000000,0.003564,4.321020
1230.0000,86.000000,0.004059,4.318507
1240.0000,86.000000,0.004537,4.316032
1250.0000,86.000000,0.004978,4.313595
1260.0000,86.000000,0.005377,4.311196
1270.0000,86.000000,0.005732,4.308833
1280.0000,86.000000,0.006037,4.306506
1290.0000,86.000000,0.006291,4.304214
1300.0000,86.000000,0.006495,4.301956
1310.0000,86.000000,0.006651,4.299731
1320.0000,86.000000,0.006760,4.297539
1330.0000,86.000000,0.006828,4.295379
1340.0000,86.000000,0.006856,4.293249
1350.0000,86.000000,0.006842,4.291151
1360.0000,86.000000,0.006794,4.289082
1370.0000,86.000000,0.006704,4.287042
1380.0000,86.000000,0.006574,4.285031
1390.0000,86.000000,0.006404,4.283048
1400.0000,86.000000,0.006190,4.281093
1410.0000,86.000000,0.005936,4.279164
1420.0000,86.000000,0.005646,4.277262
1430.0000,86.000000,0.005293,4.275385
1440.0000,86.000000,0.004929,4.273534
1450.0000,86.000000,0.004565,4.271707
1460.0000,86.000000,0.004211,4.269905
1470.0000,86.000000,0.003875,4.268126
1480.0000,86.000000,0.003567,4.266371
1490.0000,86.000000,0.003293,4.264639
1500.0000,86.000000,0.003055,4.262929
1510.0000,86.000000,0.002854,4.261241
1520.0000,86.000000,0.002684,4.259575
1530.0000,86.000000,0.002539,4.257929
1540.0000,86.000000,0.002408,4.256305
1550.0000,86.000000,0.002281,4.254701
1560.0000,86.000000,0.002148,4.253116
1570.0000,86.000000,0.002002,4.251552
1580.0000,86.000000,0.001837,4.250006
1590.0000,86.000000,0.001653,4.248480
1600.0000,86.000000,0.001452,4.246972
1610.0000,86.000000,0.001240,4.245482
1620.0000,86.000000,0.001026,4.244010
1630.0000,86.000000,0.000818,4.242556
1640.0000,86.000000,0.000627,4.241119
1650.0000,86.000000,0.000457,4.239699
1660.0000,86.000000,0.000315,4.238296
1670.0000,86.000000,0.000204,4.236908
1680.0000,86.000000,0.000125,4.235537
1690.0000,86.000000,0.000076,4.234182
1700.0000,86.000000,0.000053,4.232842
1710.0000,86.000000,0.000050,4.231518
1720.0000,86.000000,0.000061,4.230208
1730.0000,86.000000,0.000079,4.228914
1740.0000,86.000000,0.000102,4.227634
1750.0000,86.000000,0.000124,4.226368
1760.0000,86.000000,0.000145,4.225116
1770.0000,86.000000,0.000165,4.223877
1780.0000,86.000000,0.000184,4.222653
1790.0000,86.000000,0.000206,4.221441
1800.0000,86.000000,0.000232,4.220243
1810.0000,86.000000,0.000264,4.219058
1820.0000,86.000000,0.000304,4.217885
1830.0000,86.000000,0.000350,4.216725
1840.0000,86.000000,0.000402,4.215577
1850.0000,86.000000,0.000455,4.214442
1860.0000,86.000000,0.000504,4.213318
1870.0000,86.000000,0.000546,4.212206
1880.0000,86.000000,0.000575,4.211105
1890.0000,86.000000,0.000590,4.210016
1900.0000,86.000000,0.000589,4.208938
1910.0000,86.000000,0.000573,4.207871
1920.0000,86.000000,0.000545,4.206815
1930.0000,86.000000,0.000510,4.205770
1940.0000,86.000000,0.000473,4.204735
1950.0000,86.000000,0.000440,4.203710
1960.0000,86.000000,0.000416,4.202696
1970.0000,86.000000,0.000406,4.201692
1980.0000,86.000000,0.000412,4.200697
1990.0000,86.000000,0.000434,4.199713
2000.0000,86.000000,0.000470,4.198738
