parameter,value,efficiency,error,energy_ev,grazing_angle_deg
x_resolution,0.001,0.04394172852894655,False,250,1.789475865350994
x_resolution,0.005,0.04394172838082405,False,250,1.789475865350994
x_resolution,0.01,0.0439417207916646,False,250,1.789475865350994
x_resolution,0.05,0.04394171000228229,False,250,1.789475865350994
x_resolution,0.1,0.043941883839894204,False,250,1.789475865350994
x_resolution,0.5,0.043943115157881234,False,250,1.789475865350994
x_resolution,1.0,0.04394383418861938,False,250,1.789475865350994
x_resolution,5.0,0.04394875629878236,False,250,1.789475865350994
x_resolution,10.0,0.04392920322027095,False,250,1.789475865350994
