parameter,value,efficiency,error,energy_ev,grazing_angle_deg
fourier_orders,5,0.03997368429115747,False,100.0,2.8269543357290416
fourier_orders,10,0.04229001566766392,False,100.0,2.8269543357290416
fourier_orders,15,0.04361281895836903,False,100.0,2.8269543357290416
fourier_orders,20,0.04305077114419428,False,100.0,2.8269543357290416
fourier_orders,25,0.04328113578648166,False,100.0,2.8269543357290416
