trial_index,loss,blaze_angle_deg,anti_blaze_angle_deg,top_cap_thickness_nm
0,0.0009363719608702189,0.6396311894059181,4.683728814125061,0.9744212329387665
1,0.0038287964031616106,0.9845458030700683,6.845979668200016,0.7408468267880379
2,0.006462495644484562,1.0953843771480023,5.185082547366619,1.009182534366846
