label,energy_ev,grazing_angle_deg,fourier_orders,x_resolution_nm,z_resolution_nm,total_wall_seconds,texture_generation_seconds,fourier_coefficients_seconds,layer_propagation_cascade_seconds,profiled_exclusive_seconds,peak_memory_bytes,texture_count,unique_texture_count,selected_efficiency
numba_fo10,500.0,14.17636,10,0.1,0.1,3.679768892005086,0.2587267199996859,1.1134629668667912,1.4511905694380403,3.3905547589529306,60009561,1042,1042,0.00914754616210766
