parameter,value,efficiency,error,energy_ev,grazing_angle_deg
fourier_orders,5,0.24368603479836037,False,600.0,1.4150115577924396
fourier_orders,10,0.24453286695564544,False,600.0,1.4150115577924396
fourier_orders,15,0.24459137657057042,False,600.0,1.4150115577924396
fourier_orders,20,0.24460650687381622,False,600.0,1.4150115577924396
fourier_orders,25,0.24461497723742384,False,600.0,1.4150115577924396
