energy_ev,selected_grazing_angle_deg,selected_efficiency,precise_fwhm_deg,retry_triggered,retry_attempts,retry_status,selected_efficiency_is_exact_zero,selected_efficiency_below_retry_threshold,theta_tracking_center_mode,theta_tracking_auto_classification,theta_tracking_previous_energy_ev,theta_tracking_previous_grazing_angle_deg,theta_tracking_used_previous_theta,theta_tracking_bragg_fallback_triggered,theta_tracking_continuity_rejected,precise_peak_selection_mode_requested,precise_peak_selection_mode_used,precise_peak_fit_fallback_used,precise_peak_fitted_center_deg,precise_peak_fitted_fwhm_deg
4760.000000,0.533675,0.59704034,0.05691341,0,0,not_needed,0,0,bragg,auto_sparse,4680.000000,0.554058,0,0,0,voigt,voigt,0,0.53367519,0.05267022
4770.000000,0.530846,0.59472760,0.05698226,0,0,not_needed,0,0,bragg,auto_sparse,4690.000000,0.550676,0,0,0,voigt,voigt,0,0.53084571,0.05314190
4780.000000,0.528819,0.59101826,0.05616136,0,0,not_needed,0,0,bragg,auto_sparse,4700.000000,0.548072,0,0,0,voigt,voigt,0,0.52881891,0.05172678
4790.000000,0.527353,0.58652752,0.05331533,0,0,not_needed,0,0,bragg,auto_sparse,4710.000000,0.546159,0,0,0,voigt,voigt,0,0.52735346,0.05313298
4800.000000,0.524307,0.58326445,0.05508502,0,0,not_needed,0,0,bragg,auto_sparse,4720.000000,0.543765,0,0,0,voigt,voigt,0,0.52430716,0.05242076
4810.000000,0.522920,0.57902056,0.05202768,0,0,not_needed,0,0,bragg,auto_sparse,4730.000000,0.541303,0,0,0,voigt,voigt,0,0.52291958,0.05151443
4820.000000,0.520089,0.57651217,0.05511937,0,0,not_needed,0,0,bragg,auto_sparse,4740.000000,0.538596,0,0,0,voigt,voigt,0,0.52008862,0.05069257
4830.000000,0.518098,0.57386821,0.05471955,0,0,not_needed,0,0,bragg,auto_sparse,4750.000000,0.536568,0,0,0,voigt,voigt,0,0.51809785,0.05046203
4840.000000,0.516211,0.57145783,0.05159875,0,0,not_needed,0,0,bragg,auto_sparse,4760.000000,0.533675,0,0,0,voigt,voigt,0,0.51621110,0.05078269
4850.000000,0.513996,0.56953054,0.05185101,0,0,not_needed,0,0,bragg,auto_sparse,4770.000000,0.530846,0,0,0,voigt,voigt,0,0.51399555,0.05100240
4860.000000,0.511604,0.56758315,0.05401374,0,0,not_needed,0,0,bragg,auto_sparse,4780.000000,0.528819,0,0,0,voigt,voigt,0,0.51160366,0.04938610
4870.000000,0.509871,0.56457332,0.05253748,0,0,not_needed,0,0,bragg,auto_sparse,4790.000000,0.527353,0,0,0,voigt,voigt,0,0.50987072,0.04870235
4880.000000,0.507512,0.56174222,0.05175561,0,0,not_needed,0,0,bragg,auto_sparse,4800.000000,0.524307,0,0,0,voigt,voigt,0,0.50751235,0.04766371
4890.000000,0.505903,0.55804616,0.05070702,0,0,not_needed,0,0,bragg,auto_sparse,4810.000000,0.522920,0,0,0,voigt,voigt,0,0.50590307,0.04735379
4900.000000,0.503527,0.55467022,0.05075374,0,0,not_needed,0,0,bragg,auto_sparse,4820.000000,0.520089,0,0,0,voigt,voigt,0,0.50352652,0.04657119
4910.000000,0.501432,0.55104491,0.05205274,0,0,not_needed,0,0,bragg,auto_sparse,4830.000000,0.518098,0,0,0,voigt,voigt,0,0.50143244,0.04731818
4920.000000,0.499750,0.54721160,0.04808749,0,0,not_needed,0,0,bragg,auto_sparse,4840.000000,0.516211,0,0,0,voigt,voigt,0,0.49975022,0.04821961
4930.000000,0.497719,0.54361170,0.04755680,0,0,not_needed,0,0,bragg,auto_sparse,4850.000000,0.513996,0,0,0,voigt,voigt,0,0.49771949,0.04722939
4940.000000,0.495666,0.54008048,0.04774800,0,0,not_needed,0,0,bragg,auto_sparse,4860.000000,0.511604,0,0,0,voigt,voigt,0,0.49566613,0.04482212
4950.000000,0.493580,0.53658594,0.05002160,0,0,not_needed,0,0,bragg,auto_sparse,4870.000000,0.509871,0,0,0,voigt,voigt,0,0.49358028,0.04541076
4960.000000,0.491765,0.53283863,0.04642770,0,0,not_needed,0,0,bragg,auto_sparse,4880.000000,0.507512,0,0,0,voigt,voigt,0,0.49176538,0.04532731
4970.000000,0.489874,0.52904403,0.04818004,0,0,not_needed,0,0,bragg,auto_sparse,4890.000000,0.505903,0,0,0,voigt,voigt,0,0.48987372,0.04448584
4980.000000,0.487937,0.52511998,0.04776381,0,0,not_needed,0,0,bragg,auto_sparse,4900.000000,0.503527,0,0,0,voigt,voigt,0,0.48793696,0.04405572
4990.000000,0.485937,0.52102349,0.04609088,0,0,not_needed,0,0,bragg,auto_sparse,4910.000000,0.501432,0,0,0,voigt,voigt,0,0.48593720,0.04465597
5000.000000,0.484256,0.51667938,0.04588862,0,0,not_needed,0,0,bragg,auto_sparse,4920.000000,0.499750,0,0,0,voigt,voigt,0,0.48425565,0.04275279
5010.000000,0.482192,0.51207661,0.04607944,0,0,not_needed,0,0,bragg,auto_sparse,4930.000000,0.497719,0,0,0,voigt,voigt,0,0.48219171,0.04294672
5020.000000,0.480628,0.50729432,0.04436486,0,0,not_needed,0,0,bragg,auto_sparse,4940.000000,0.495666,0,0,0,voigt,voigt,0,0.48062767,0.04311487
5030.000000,0.478974,0.50252284,0.04582679,0,0,not_needed,0,0,bragg,auto_sparse,4950.000000,0.493580,0,0,0,voigt,voigt,0,0.47897411,0.04128107
5040.000000,0.477104,0.49781370,0.04458750,0,0,not_needed,0,0,bragg,auto_sparse,4960.000000,0.491765,0,0,0,voigt,voigt,0,0.47710416,0.04139549
5050.000000,0.475533,0.49307992,0.04331003,0,0,not_needed,0,0,bragg,auto_sparse,4970.000000,0.489874,0,0,0,voigt,voigt,0,0.47553267,0.04208351
5060.000000,0.473856,0.48833253,0.04242801,0,0,not_needed,0,0,bragg,auto_sparse,4980.000000,0.487937,0,0,0,voigt,voigt,0,0.47385593,0.03974488
5070.000000,0.472319,0.48348610,0.04442001,0,0,not_needed,0,0,bragg,auto_sparse,4990.000000,0.485937,0,0,0,voigt,voigt,0,0.47231925,0.04014231
5080.000000,0.470733,0.47852754,0.04266986,0,0,not_needed,0,0,bragg,auto_sparse,5000.000000,0.484256,0,0,0,voigt,voigt,0,0.47073257,0.03917895
5090.000000,0.469071,0.47341762,0.04354496,0,0,not_needed,0,0,bragg,auto_sparse,5010.000000,0.482192,0,0,0,voigt,voigt,0,0.46907090,0.03911692
5100.000000,0.467525,0.46817386,0.04168019,0,0,not_needed,0,0,bragg,auto_sparse,5020.000000,0.480628,0,0,0,voigt,voigt,0,0.46752504,0.03818547
5110.000000,0.465823,0.46272907,0.04037797,0,0,not_needed,0,0,bragg,auto_sparse,5030.000000,0.478974,0,0,0,voigt,voigt,0,0.46582346,0.03873145
5120.000000,0.464276,0.45718617,0.03935039,0,0,not_needed,0,0,bragg,auto_sparse,5040.000000,0.477104,0,0,0,voigt,voigt,0,0.46427624,0.03753688
5130.000000,0.462717,0.45146976,0.04129546,0,0,not_needed,0,0,bragg,auto_sparse,5050.000000,0.475533,0,0,0,voigt,voigt,0,0.46271673,0.03693521
5140.000000,0.461155,0.44557591,0.03970851,0,0,not_needed,0,0,bragg,auto_sparse,5060.000000,0.473856,0,0,0,voigt,voigt,0,0.46115537,0.03627018
5150.000000,0.459484,0.43945527,0.03837547,0,0,not_needed,0,0,bragg,auto_sparse,5070.000000,0.472319,0,0,0,voigt,voigt,0,0.45948448,0.03618713
5160.000000,0.458111,0.43349246,0.03770680,0,0,not_needed,0,0,bragg,auto_sparse,5080.000000,0.470733,0,0,0,voigt,voigt,0,0.45811065,0.03486934
5170.000000,0.456767,0.42761621,0.03941036,0,0,not_needed,0,0,bragg,auto_sparse,5090.000000,0.469071,0,0,0,voigt,voigt,0,0.45676671,0.03507040
5180.000000,0.455014,0.42161951,0.03649081,0,0,not_needed,0,0,bragg,auto_sparse,5100.000000,0.467525,0,0,0,voigt,voigt,0,0.45501368,0.03430085
5190.000000,0.453569,0.41611802,0.03589724,0,0,not_needed,0,0,bragg,auto_sparse,5110.000000,0.465823,0,0,0,voigt,voigt,0,0.45356880,0.03370092
5200.000000,0.452145,0.41088461,0.03541071,0,0,not_needed,0,0,bragg,auto_sparse,5120.000000,0.464276,0,0,0,voigt,voigt,0,0.45214461,0.03387557
5210.000000,0.450794,0.40589028,0.03646925,0,0,not_needed,0,0,bragg,auto_sparse,5130.000000,0.462717,0,0,0,voigt,voigt,0,0.45079438,0.03253971
5220.000000,0.449262,0.40070177,0.03630303,0,0,not_needed,0,0,bragg,auto_sparse,5140.000000,0.461155,0,0,0,voigt,voigt,0,0.44926212,0.03249514
5230.000000,0.447826,0.39550146,0.03620941,0,0,not_needed,0,0,bragg,auto_sparse,5160.000000,0.458111,0,0,0,voigt,voigt,0,0.44782582,0.03197474
5240.000000,0.446302,0.38995172,0.03404607,0,0,not_needed,0,0,bragg,auto_sparse,5170.000000,0.456767,0,0,0,voigt,voigt,0,0.44630242,0.03118777
5250.000000,0.444876,0.38433843,0.03375605,0,0,not_needed,0,0,bragg,auto_sparse,5170.000000,0.456767,0,0,0,voigt,voigt,0,0.44487613,0.03058996
5260.000000,0.443614,0.37885772,0.03485953,0,0,not_needed,0,0,bragg,auto_sparse,5180.000000,0.455014,0,0,0,voigt,voigt,0,0.44361402,0.03065640
5270.000000,0.442075,0.37251300,0.03224658,0,0,not_needed,0,0,bragg,auto_sparse,5190.000000,0.453569,0,0,0,voigt,voigt,0,0.44207526,0.03026917
5280.000000,0.440956,0.36664274,0.03306584,0,0,not_needed,0,0,bragg,auto_sparse,5200.000000,0.452145,0,0,0,voigt,voigt,0,0.44095566,0.02979052
5290.000000,0.439688,0.36043439,0.03335731,0,0,not_needed,0,0,bragg,auto_sparse,5210.000000,0.450794,0,0,0,voigt,voigt,0,0.43968790,0.02930649
5300.000000,0.438255,0.35383287,0.03137265,0,0,not_needed,0,0,bragg,auto_sparse,5230.000000,0.447826,0,0,0,voigt,voigt,0,0.43825539,0.02880344
5310.000000,0.437069,0.34773548,0.03152979,0,0,not_needed,0,0,bragg,auto_sparse,5230.000000,0.447826,0,0,0,voigt,voigt,0,0.43706895,0.02786845
5320.000000,0.435910,0.34168315,0.03220778,0,0,not_needed,0,0,bragg,auto_sparse,5240.000000,0.446302,0,0,0,voigt,voigt,0,0.43590984,0.02792947
5330.000000,0.434605,0.33525085,0.03100216,0,0,not_needed,0,0,bragg,auto_sparse,5250.000000,0.444876,0,0,0,voigt,voigt,0,0.43460465,0.02739761
5340.000000,0.433318,0.32881446,0.02992314,0,0,not_needed,0,0,bragg,auto_sparse,5260.000000,0.443614,0,0,0,voigt,voigt,0,0.43331755,0.02663046
5350.000000,0.432123,0.32260128,0.02943791,0,0,not_needed,0,0,bragg,auto_sparse,5270.000000,0.442075,0,0,0,voigt,voigt,0,0.43212255,0.02645155
5360.000000,0.430954,0.31644362,0.02965601,0,0,not_needed,0,0,bragg,auto_sparse,5290.000000,0.439688,0,0,0,voigt,voigt,0,0.43095379,0.02590909
5370.000000,0.429764,0.31019553,0.02952321,0,0,not_needed,0,0,bragg,auto_sparse,5290.000000,0.439688,0,0,0,voigt,voigt,0,0.42976444,0.02563275
5380.000000,0.428410,0.30337435,0.02869002,0,0,not_needed,0,0,bragg,auto_sparse,5310.000000,0.437069,0,0,0,voigt,voigt,0,0.42841017,0.02512719
5390.000000,0.427189,0.29691856,0.02820999,0,0,not_needed,0,0,bragg,auto_sparse,5310.000000,0.437069,0,0,0,voigt,voigt,0,0.42718861,0.02479971
5400.000000,0.426183,0.29112068,0.02876237,0,0,not_needed,0,0,bragg,auto_sparse,5320.000000,0.435910,0,0,0,voigt,voigt,0,0.42618270,0.02479048
5410.000000,0.424986,0.28463294,0.02853030,0,0,not_needed,0,0,bragg,auto_sparse,5330.000000,0.434605,0,0,0,voigt,voigt,0,0.42498609,0.02451403
5420.000000,0.423781,0.27805476,0.02838066,0,0,not_needed,0,0,bragg,auto_sparse,5340.000000,0.433318,0,0,0,voigt,voigt,0,0.42378106,0.02423019
5430.000000,0.422511,0.27120637,0.02691395,0,0,not_needed,0,0,bragg,auto_sparse,5350.000000,0.432123,0,0,0,voigt,voigt,0,0.42251117,0.02293217
5440.000000,0.421318,0.26456006,0.02718340,0,0,not_needed,0,0,bragg,auto_sparse,5360.000000,0.430954,0,0,0,voigt,voigt,0,0.42131829,0.02423746
5450.000000,0.420196,0.25811774,0.02657808,0,0,not_needed,0,0,bragg,auto_sparse,5370.000000,0.429764,0,0,0,voigt,voigt,0,0.42019618,0.02226527
5460.000000,0.418993,0.25139875,0.02653551,0,0,not_needed,0,0,bragg,auto_sparse,5380.000000,0.428410,0,0,0,voigt,voigt,0,0.41899336,0.02425381
5470.000000,0.417871,0.24496574,0.02677735,0,0,not_needed,0,0,bragg,auto_sparse,5390.000000,0.427189,0,0,0,voigt,voigt,0,0.41787076,0.02249617
5480.000000,0.416669,0.23830376,0.02639623,0,0,not_needed,0,0,bragg,auto_sparse,5400.000000,0.426183,0,0,0,voigt,voigt,0,0.41666926,0.02428359
5490.000000,0.415640,0.23231966,0.02608532,0,0,not_needed,0,0,bragg,auto_sparse,5410.000000,0.424986,0,0,0,voigt,voigt,0,0.41564016,0.02155335
5500.000000,0.414434,0.22580146,0.02590069,0,0,not_needed,0,0,bragg,auto_sparse,5420.000000,0.423781,0,0,0,voigt,voigt,0,0.41443399,0.02163489
5510.000000,0.413251,0.21945555,0.02570133,1,2,recovered,0,0,bragg,initial,,,0,0,0,voigt,voigt,0,0.41325089,0.02367560
5520.000000,0.412130,0.21345192,0.02558192,0,0,not_needed,0,0,bragg,auto_sparse,5440.000000,0.421318,0,0,0,voigt,voigt,0,0.41212954,0.02372836
5530.000000,0.411127,0.20801849,0.02508988,0,0,not_needed,0,0,bragg,auto_sparse,5450.000000,0.420196,0,0,0,voigt,voigt,0,0.41112692,0.02201231
5540.000000,0.409977,0.20208825,0.02472684,0,0,not_needed,0,0,bragg,auto_sparse,5460.000000,0.418993,0,0,0,voigt,voigt,0,0.40997702,0.02311429
5550.000000,0.408919,0.19657232,0.02455321,0,0,not_needed,0,0,bragg,auto_sparse,5470.000000,0.417871,0,0,0,voigt,voigt,0,0.40891868,0.02243460
5560.000000,0.407683,0.19035377,0.02450274,0,0,not_needed,0,0,bragg,auto_sparse,5480.000000,0.416669,0,0,0,voigt,voigt,0,0.40768273,0.02143502
5570.000000,0.406556,0.18436787,0.02442572,0,0,not_needed,0,0,bragg,auto_sparse,5490.000000,0.415640,0,0,0,voigt,voigt,0,0.40655592,0.02191035
5580.000000,0.405548,0.17888505,0.02384347,0,0,not_needed,0,0,bragg,auto_sparse,5500.000000,0.414434,0,0,0,voigt,voigt,0,0.40554841,0.01909129
5590.000000,0.404279,0.17256531,0.02349601,0,0,not_needed,0,0,bragg,auto_sparse,5510.000000,0.413251,0,0,0,voigt,voigt,0,0.40427945,0.02174556
5600.000000,0.403185,0.16700415,0.02337974,0,0,not_needed,0,0,bragg,auto_sparse,5540.000000,0.409977,0,0,0,voigt,voigt,0,0.40318518,0.01851601
5610.000000,0.401892,0.16092339,0.02334438,0,0,not_needed,0,0,bragg,auto_sparse,5570.000000,0.406556,0,0,0,voigt,voigt,0,0.40189199,0.02051828
5620.000000,0.400760,0.15559483,0.02316650,0,0,not_needed,0,0,bragg,auto_sparse,5570.000000,0.406556,0,0,0,voigt,voigt,0,0.40075963,0.02015706
5630.000000,0.399556,0.15022111,0.02451720,1,3,recovered,0,0,bragg,initial,,,0,0,0,voigt,voigt,0,0.39955627,0.02219746
5640.000000,0.398391,0.14518579,0.02380640,1,3,recovered,0,0,bragg,initial,,,0,0,0,voigt,voigt,0,0.39839058,0.02084925
5650.000000,0.397289,0.14058431,0.02438414,1,1,recovered,0,0,bragg,initial,,,0,0,0,voigt,voigt,0,0.39728851,0.02117149
5660.000000,0.396158,0.13607337,0.02344513,1,1,recovered,0,0,bragg,initial,,,0,0,0,voigt,voigt,0,0.39615777,0.02025148
5670.000000,0.395119,0.13206610,0.02466745,0,0,not_needed,0,0,bragg,auto_sparse,5590.000000,0.404279,0,0,0,voigt,voigt,0,0.39511887,0.02058523
5680.000000,0.393995,0.12788177,0.02360335,0,0,not_needed,0,0,bragg,auto_sparse,5600.000000,0.403185,0,0,0,voigt,voigt,0,0.39399467,0.01985097
5690.000000,0.392917,0.12395680,0.02368497,0,0,not_needed,0,0,bragg,auto_sparse,5610.000000,0.401892,0,0,0,voigt,voigt,0,0.39291652,0.01942273
5700.000000,0.391925,0.12038548,0.02515426,0,0,not_needed,0,0,bragg,auto_sparse,5620.000000,0.400760,0,0,0,voigt,voigt,0,0.39192455,0.01871023
5710.000000,1.973355,0.00615235,0.02640994,0,0,not_needed,0,0,bragg,auto_sparse,5650.000000,0.397289,0,0,0,voigt,voigt,0,1.97335466,0.02728844
5720.000000,0.389642,0.11235768,0.02404150,0,0,not_needed,0,0,tracked_previous,auto_dense,5700.000000,0.391925,1,0,0,voigt,voigt,0,0.38964238,0.01789060
5730.000000,0.388523,0.10850493,0.02401034,0,0,not_needed,0,0,bragg,auto_sparse,5700.000000,0.391925,0,0,0,voigt,voigt,0,0.38852340,0.01759769
5740.000000,0.387413,0.10475274,0.02433521,0,0,not_needed,0,0,bragg,auto_sparse,5700.000000,0.391925,0,0,0,voigt,voigt,0,0.38741304,0.01765540
5750.000000,0.386260,0.10095150,0.02470840,0,0,not_needed,0,0,bragg,auto_sparse,5700.000000,0.391925,0,0,0,voigt,voigt,0,0.38625977,0.01806507
5760.000000,0.385162,0.09739584,0.02475157,0,0,not_needed,0,0,bragg,auto_sparse,5720.000000,0.389642,0,0,0,voigt,voigt,0,0.38516161,0.01752332
5770.000000,0.384033,0.09382401,0.02522397,0,0,not_needed,0,0,bragg,auto_sparse,5730.000000,0.388523,0,0,0,voigt,voigt,0,0.38403272,0.01774328
5780.000000,0.382886,0.09027668,0.02553304,0,0,not_needed,0,0,bragg,auto_sparse,5730.000000,0.388523,0,0,0,voigt,voigt,0,0.38288565,0.01800164
5790.000000,0.381734,0.08680331,0.02574743,0,0,not_needed,0,0,bragg,auto_sparse,5730.000000,0.388523,0,0,0,voigt,voigt,0,0.38173448,0.01859213
5800.000000,0.380482,0.08316997,0.02577489,0,0,not_needed,0,0,bragg,auto_sparse,5770.000000,0.384033,0,0,0,voigt,voigt,0,0.38048171,0.02083263
5810.000000,0.379290,0.07983417,0.02592675,0,0,not_needed,0,0,bragg,auto_sparse,5770.000000,0.384033,0,0,0,voigt,voigt,0,0.37929044,0.02158912
5820.000000,0.378108,0.07667579,0.02615287,0,0,not_needed,0,0,bragg,auto_sparse,5770.000000,0.384033,0,0,0,voigt,voigt,0,0.37810792,0.02222509
5830.000000,0.376951,0.07374494,0.02648102,0,0,not_needed,0,0,bragg,auto_sparse,5770.000000,0.384033,0,0,0,voigt,voigt,0,0.37695134,0.02266010
5840.000000,0.375832,0.07105652,0.02692483,0,0,not_needed,0,0,bragg,auto_sparse,5770.000000,0.384033,0,0,0,voigt,voigt,0,0.37583199,0.02283648
5850.000000,0.374749,0.06858034,0.02755150,0,0,not_needed,0,0,bragg,auto_sparse,5770.000000,0.384033,0,0,0,voigt,voigt,0,0.37474945,0.02278612
5860.000000,0.373600,0.06605243,0.02622801,0,0,not_needed,0,0,bragg,auto_sparse,5780.000000,0.382886,0,0,0,voigt,voigt,0,0.37360043,0.02065899
5870.000000,0.372496,0.06370434,0.02598577,0,0,not_needed,0,0,bragg,auto_sparse,5800.000000,0.380482,0,0,0,voigt,voigt,0,0.37249573,0.02010920
5880.000000,0.371410,0.06146073,0.02615330,0,0,not_needed,0,0,bragg,auto_sparse,5810.000000,0.379290,0,0,0,voigt,voigt,0,0.37141021,0.01993817
5890.000000,0.370477,0.05764229,0.02731113,0,0,not_needed,0,0,bragg,auto_sparse,5810.000000,0.379290,0,0,0,voigt,voigt,0,0.37047700,0.02023009
5900.000000,0.369825,0.05307788,0.02956541,0,0,not_needed,0,0,bragg,auto_sparse,5820.000000,0.378108,0,0,0,voigt,voigt,0,0.36982468,0.02171990
5910.000000,0.368906,0.04870737,0.03230574,0,0,not_needed,0,0,bragg,auto_sparse,5840.000000,0.375832,0,0,0,voigt,voigt,0,0.36890626,0.02179718
5920.000000,0.367938,0.04483558,0.03480982,0,0,not_needed,0,0,bragg,auto_sparse,5850.000000,0.374749,0,0,0,voigt,voigt,0,0.36793777,0.02741005
5930.000000,0.367108,0.04157163,0.03688908,0,0,not_needed,0,0,bragg,auto_sparse,5850.000000,0.374749,0,0,0,voigt,voigt,0,0.36710816,0.02873112
5940.000000,0.366498,0.03885015,0.03900318,0,0,not_needed,0,0,bragg,auto_sparse,5860.000000,0.373600,0,0,0,voigt,voigt,0,0.36649778,0.02597192
5950.000000,0.365663,0.03624584,0.04035219,0,0,not_needed,0,0,bragg,auto_sparse,5870.000000,0.372496,0,0,0,voigt,voigt,0,0.36566285,0.02723642
5960.000000,0.364971,0.03400611,0.04254647,0,0,not_needed,0,0,bragg,auto_sparse,5880.000000,0.371410,0,0,0,voigt,voigt,0,0.36497131,0.02761137
5970.000000,1.856761,0.00402491,0.02378862,0,0,not_needed,0,0,bragg,auto_sparse,5900.000000,0.369825,0,0,0,voigt,voigt,0,1.85676145,0.02296919
5980.000000,0.362961,0.02986698,0.04673637,0,0,not_needed,0,0,bragg,auto_sparse,5910.000000,0.368906,0,0,0,voigt,voigt,0,0.36296115,0.03269731
5990.000000,0.362199,0.02820873,0.04859831,0,0,not_needed,0,0,bragg,auto_sparse,5910.000000,0.368906,0,0,0,voigt,voigt,0,0.36219879,0.03346862
6000.000000,1.844406,0.00382767,0.02292905,0,0,not_needed,0,0,bragg,auto_sparse,5920.000000,0.367938,0,0,0,voigt,voigt,0,1.84440636,0.02257594
