trial_index,loss,width_to_period_ratio,depth_nm,left_wall_angle_deg,right_wall_angle_deg,top_cap_thickness_nm
0,0.0008346305050077285,0.559841938316822,14.24186440706253,16.240353882312775,7.764706611633301,1.2358881592750548
