120.0000 0.17141636
144.0000 0.19703838
168.0000 0.18474666
192.0000 0.16371753
216.0000 0.15529426
240.0000 0.15039730
264.0000 0.14938920
288.0000 0.12660732
312.0000 0.12456835
336.0000 0.11293378
360.0000 0.10330333
384.0000 0.08611840
408.0000 0.07092663
432.0000 0.05357621
456.0000 0.03788923
480.0000 0.02454268
