120.0000 0.10958378
144.0000 0.11793783
168.0000 0.11669907
192.0000 0.11189347
216.0000 0.11515833
240.0000 0.11956720
264.0000 0.12733430
288.0000 0.12367452
312.0000 0.13747171
336.0000 0.14654088
360.0000 0.15032918
384.0000 0.16045989
408.0000 0.16589566
432.0000 0.17166773
456.0000 0.17357490
480.0000 0.17803612
