120.0000 0.08633906
144.0000 0.10270565
168.0000 0.10815782
192.0000 0.11192804
216.0000 0.11876987
240.0000 0.12712159
264.0000 0.14103580
288.0000 0.14050254
312.0000 0.15414510
336.0000 0.16857681
360.0000 0.17947078
384.0000 0.18733236
408.0000 0.19484059
432.0000 0.20213877
456.0000 0.20760122
480.0000 0.20798261
