120.0000 0.01113793
144.0000 0.01309429
168.0000 0.01432926
192.0000 0.01477233
216.0000 0.01504781
240.0000 0.01408307
264.0000 0.01351666
288.0000 0.01127004
312.0000 0.01195246
336.0000 0.01189601
360.0000 0.01158150
384.0000 0.01076006
408.0000 0.01036391
432.0000 0.00975302
456.0000 0.00891902
480.0000 0.00827616
