energy_ev,selected_grazing_angle_deg,order,efficiency,diffraction_angle_deg,retry_triggered,retry_attempts,retry_status,selected_efficiency_is_exact_zero,selected_efficiency_below_retry_threshold,theta_tracking_center_mode,theta_tracking_auto_classification,theta_tracking_previous_energy_ev,theta_tracking_previous_grazing_angle_deg,theta_tracking_used_previous_theta,theta_tracking_bragg_fallback_triggered,theta_tracking_continuity_rejected,precise_peak_selection_mode_requested,precise_peak_selection_mode_used,precise_peak_fit_fallback_used,precise_peak_fitted_center_deg,precise_peak_fitted_fwhm_deg
1900.0,2.8459849031867774,-15,3.9916152160309095e-07,12.767293824848906,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.8459849031867774,0.12039559391496826
1900.0,2.8459849031867774,-14,1.1639511284408886e-08,12.35470667611827,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.8459849031867774,0.12039559391496826
1900.0,2.8459849031867774,-13,1.8928245919744334e-07,11.92808580393016,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.8459849031867774,0.12039559391496826
1900.0,2.8459849031867774,-12,5.003488461181036e-08,11.485867244878065,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.8459849031867774,0.12039559391496826
1900.0,2.8459849031867774,-11,2.875004108031176e-08,11.026174150994635,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.8459849031867774,0.12039559391496826
1900.0,2.8459849031867774,-10,5.053134585219441e-07,10.546721489414054,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.8459849031867774,0.12039559391496826
1900.0,2.8459849031867774,-9,1.2390677647409268e-08,10.044679825092558,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.8459849031867774,0.12039559391496826
1900.0,2.8459849031867774,-8,6.047495848809135e-07,9.516474419769125,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.8459849031867774,0.12039559391496826
1900.0,2.8459849031867774,-7,7.213415590767464e-07,8.957477608326741,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.8459849031867774,0.12039559391496826
1900.0,2.8459849031867774,-6,3.232371118872828e-07,8.361515718760387,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.8459849031867774,0.12039559391496826
1900.0,2.8459849031867774,-5,6.60836575113216e-06,7.720032292157299,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.8459849031867774,0.12039559391496826
1900.0,2.8459849031867774,-4,2.2563081082820316e-06,7.020559715843632,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.8459849031867774,0.12039559391496826
1900.0,2.8459849031867774,-3,0.0008524725837128064,6.24363825934735,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.8459849031867774,0.12039559391496826
1900.0,2.8459849031867774,-2,0.41303456566779734,5.355667258002896,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.8459849031867774,0.12039559391496826
1900.0,2.8459849031867774,-1,0.002428146488308617,4.2882060525225825,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.8459849031867774,0.12039559391496826
1900.0,2.8459849031867774,0,7.013827078652e-07,2.8459849031869027,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.8459849031867774,0.12039559391496826
1900.0,2.8459849031867774,1,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.8459849031867774,0.12039559391496826
1900.0,2.8459849031867774,2,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.8459849031867774,0.12039559391496826
1900.0,2.8459849031867774,3,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.8459849031867774,0.12039559391496826
1900.0,2.8459849031867774,4,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.8459849031867774,0.12039559391496826
1900.0,2.8459849031867774,5,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.8459849031867774,0.12039559391496826
1900.0,2.8459849031867774,6,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.8459849031867774,0.12039559391496826
1900.0,2.8459849031867774,7,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.8459849031867774,0.12039559391496826
1900.0,2.8459849031867774,8,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.8459849031867774,0.12039559391496826
1900.0,2.8459849031867774,9,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.8459849031867774,0.12039559391496826
1900.0,2.8459849031867774,10,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.8459849031867774,0.12039559391496826
1900.0,2.8459849031867774,11,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.8459849031867774,0.12039559391496826
1900.0,2.8459849031867774,12,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.8459849031867774,0.12039559391496826
1900.0,2.8459849031867774,13,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.8459849031867774,0.12039559391496826
1900.0,2.8459849031867774,14,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.8459849031867774,0.12039559391496826
1900.0,2.8459849031867774,15,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.8459849031867774,0.12039559391496826
1900.0,2.8459849031867774,16,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.8459849031867774,0.12039559391496826
1900.0,2.8459849031867774,17,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.8459849031867774,0.12039559391496826
1900.0,2.8459849031867774,18,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.8459849031867774,0.12039559391496826
1900.0,2.8459849031867774,19,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.8459849031867774,0.12039559391496826
1900.0,2.8459849031867774,20,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.8459849031867774,0.12039559391496826
1900.0,2.8459849031867774,21,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.8459849031867774,0.12039559391496826
1900.0,2.8459849031867774,22,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.8459849031867774,0.12039559391496826
1900.0,2.8459849031867774,23,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.8459849031867774,0.12039559391496826
1900.0,2.8459849031867774,24,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.8459849031867774,0.12039559391496826
1900.0,2.8459849031867774,25,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.8459849031867774,0.12039559391496826
2100.0,2.4614904857952364,-25,1.0351615581849965e-10,15.494852947684222,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,-24,9.055137861539726e-10,15.188003421775903,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,-23,5.662605915195985e-10,14.874977223845178,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,-22,3.9612258122202353e-10,14.55537567615383,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,-21,2.5180548685358274e-09,14.228755523066283,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,-20,1.4182188378299342e-09,13.89462162875688,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,-19,1.108768386747646e-09,13.552418061353222,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,-18,1.620334967941829e-08,13.201517105136503,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,-17,5.6066416963171794e-09,12.841205580096712,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,-16,1.0458812741605539e-07,12.470667615646164,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,-15,9.128772274807613e-06,12.088962686124177,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,-14,2.712438453938513e-08,11.69499721077085,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,-13,2.5974952313445864e-07,11.28748725180101,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,-12,1.5682435755616056e-07,10.864908642697102,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,-11,8.848389572997615e-08,10.425428946659125,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,-10,2.3019292206122337e-07,9.966812433779396,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,-9,5.405264660848394e-08,9.48628372103208,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,-8,3.6654811994465886e-07,8.980325711540502,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,-7,6.4476513356938355e-06,8.444368429547083,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,-6,1.647166819299184e-07,7.87228674823254,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,-5,6.440243027049943e-06,7.255540383510976,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,-4,2.3901473998982326e-06,6.581584609214062,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,-3,0.0009627402585748618,5.830614268950114,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,-2,0.4608354928859787,4.96782463393167,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,-1,0.0023148089509035705,3.920064729013504,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,0,2.9009967523446285e-05,2.461490485795423,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,1,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,2,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,3,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,4,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,5,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,6,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,7,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,8,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,9,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,10,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,11,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,12,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,13,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,14,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,15,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,16,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,17,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,18,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,19,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,20,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,21,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,22,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,23,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,24,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2100.0,2.4614904857952364,25,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.4614904857952364,0.11012442514164796
2300.0,2.1443491734578957,-25,1.625780349161365e-10,14.76997417677876,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.1443491734578957,0.10591285604338462
2300.0,2.1443491734578957,-24,8.360168817951458e-10,14.476368551990475,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.1443491734578957,0.10591285604338462
2300.0,2.1443491734578957,-23,1.221853953455036e-09,14.176816059537487,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.1443491734578957,0.10591285604338462
2300.0,2.1443491734578957,-22,2.8180787064804354e-10,13.870931282165785,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.1443491734578957,0.10591285604338462
2300.0,2.1443491734578957,-21,1.833156393825019e-09,13.558285498494541,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.1443491734578957,0.10591285604338462
2300.0,2.1443491734578957,-20,1.7147118230876572e-09,13.238399552996555,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.1443491734578957,0.10591285604338462
2300.0,2.1443491734578957,-19,8.711565848980727e-10,12.910735141963173,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.1443491734578957,0.10591285604338462
2300.0,2.1443491734578957,-18,8.873475640030625e-09,12.574684062902506,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.1443491734578957,0.10591285604338462
2300.0,2.1443491734578957,-17,7.809180813114393e-09,12.22955481359584,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.1443491734578957,0.10591285604338462
2300.0,2.1443491734578957,-16,1.8548663934492e-08,11.87455569567095,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.1443491734578957,0.10591285604338462
2300.0,2.1443491734578957,-15,4.792850320664258e-07,11.508773239307217,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.1443491734578957,0.10591285604338462
2300.0,2.1443491734578957,-14,4.009129071884972e-07,11.131144260916983,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.1443491734578957,0.10591285604338462
2300.0,2.1443491734578957,-13,6.605441522048204e-07,10.740419094838614,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.1443491734578957,0.10591285604338462
2300.0,2.1443491734578957,-12,2.9805564516314076e-07,10.335112332197014,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.1443491734578957,0.10591285604338462
2300.0,2.1443491734578957,-11,1.5217971411333614e-08,9.913435451041707,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.1443491734578957,0.10591285604338462
2300.0,2.1443491734578957,-10,9.419492830301172e-07,9.473202469774577,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.1443491734578957,0.10591285604338462
2300.0,2.1443491734578957,-9,8.340176607562998e-08,9.011694115524008,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.1443491734578957,0.10591285604338462
2300.0,2.1443491734578957,-8,3.145331352875544e-07,8.525455763901135,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.1443491734578957,0.10591285604338462
2300.0,2.1443491734578957,-7,5.552555508737764e-07,8.009984808735169,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.1443491734578957,0.10591285604338462
2300.0,2.1443491734578957,-6,1.3643009748741584e-07,7.459223079612954,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.1443491734578957,0.10591285604338462
2300.0,2.1443491734578957,-5,4.4166210923322225e-06,6.864681281188396,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.1443491734578957,0.10591285604338462
2300.0,2.1443491734578957,-4,4.110750997051564e-06,6.2138050524176975,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.1443491734578957,0.10591285604338462
2300.0,2.1443491734578957,-3,0.0007613325328902758,5.486581589656211,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.1443491734578957,0.10591285604338462
2300.0,2.1443491734578957,-2,0.503238109416634,4.647306554042402,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.1443491734578957,0.10591285604338462
2300.0,2.1443491734578957,-1,0.002451067689398734,3.618841171026645,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.1443491734578957,0.10591285604338462
2300.0,2.1443491734578957,0,0.00012005080104136425,2.14434917345784,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.1443491734578957,0.10591285604338462
2300.0,2.1443491734578957,1,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.1443491734578957,0.10591285604338462
2300.0,2.1443491734578957,2,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.1443491734578957,0.10591285604338462
2300.0,2.1443491734578957,3,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.1443491734578957,0.10591285604338462
2300.0,2.1443491734578957,4,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.1443491734578957,0.10591285604338462
2300.0,2.1443491734578957,5,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.1443491734578957,0.10591285604338462
2300.0,2.1443491734578957,6,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.1443491734578957,0.10591285604338462
2300.0,2.1443491734578957,7,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.1443491734578957,0.10591285604338462
2300.0,2.1443491734578957,8,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.1443491734578957,0.10591285604338462
2300.0,2.1443491734578957,9,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.1443491734578957,0.10591285604338462
2300.0,2.1443491734578957,10,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.1443491734578957,0.10591285604338462
2300.0,2.1443491734578957,11,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.1443491734578957,0.10591285604338462
2300.0,2.1443491734578957,12,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.1443491734578957,0.10591285604338462
2300.0,2.1443491734578957,13,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.1443491734578957,0.10591285604338462
2300.0,2.1443491734578957,14,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.1443491734578957,0.10591285604338462
2300.0,2.1443491734578957,15,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.1443491734578957,0.10591285604338462
2300.0,2.1443491734578957,16,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.1443491734578957,0.10591285604338462
2300.0,2.1443491734578957,17,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.1443491734578957,0.10591285604338462
2300.0,2.1443491734578957,18,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.1443491734578957,0.10591285604338462
2300.0,2.1443491734578957,19,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,500.0,14.183552179744003,0,0,0,voigt,voigt,0,2.1443491734578957,0.10591285604338462
